Joe Schaefer,1960,1961,2,,0,2,0,8,,,,5.58,0,86,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Nolan Schaefer,2006,2006,7,,5,1,0,11,138,127,.920,1.88,1,352,,,,,,0,0,0,2,0.0,0.0,1.1,1.1
Paxton Schafer,1997,1997,3,,0,0,0,6,25,19,.760,4.68,0,77,,,,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Cory Schneider,2009,2015,208,190,97,69,28,421,5701,5280,.926,2.14,17,11785,123,.647,20,,,0,8,8,4,0.0,0.0,43.2,43.2
Corey Schwab,1996,2004,147,,42,63,13,360,3474,3114,.896,2.89,6,7476,,,,,,0,6,6,53,0.0,0.0,16.5,16.5
Marek Schwarz,2007,2009,6,0,0,2,0,9,47,38,.809,4.32,0,125,0,,0,,,0,0,0,0,0.0,0.0,-0.3,-0.3
Ron Scott,1984,1990,28,,8,13,4,91,707,616,.871,3.77,0,1450,,,,,,0,0,0,2,0.0,0.0,3.4,3.4
Travis Scott,2001,2001,1,,0,0,0,3,10,7,.700,7.20,0,25,,,,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Ben Scrivens,2012,2015,125,110,42,53,16,325,3548,3223,.908,2.82,7,6912,56,.509,17,,,0,2,2,20,0.0,0.0,19.2,19.2
Richard Sevigny,1980,1987,176,,80,54,20,507,1735,1505,.867,3.21,5,9485,,,,,,0,1,1,94,0.0,0.0,29.0,29.0
Scott Sharples,1992,1992,1,,0,0,1,4,40,36,.900,3.69,0,65,,,,,,0,0,0,0,0.0,0.0,0.3,0.3
Steve Shields,1996,2006,246,,80,104,40,606,6510,5904,.907,2.67,10,13630,,,,,,0,2,2,78,0.0,0.0,39.4,39.4
Mikhail Shtalenkov,1994,2000,190,,62,82,19,480,4722,4242,.898,2.89,8,9966,,,,,,0,6,6,14,0.0,0.0,24.4,24.4
Richard Shulmistra,1998,2000,2,,1,1,0,3,51,48,.941,1.48,0,122,,,,,,0,0,0,0,0.0,0.0,0.5,0.5
Peter Sidorkiewicz,1988,1998,246,,79,128,27,832,6470,5638,.871,3.60,8,13881,,,,,,0,9,9,20,0.0,0.0,28.3,28.3
Jordan Sigalet,2006,2006,1,,0,0,0,0,0,0,,0.00,0,1,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Don Simmons,1957,1969,249,,101,101,41,701,,,,2.89,20,14555,,,,,,0,0,0,14,0.0,0.0,39.1,39.1
Gary Simmons,1975,1978,107,,30,57,15,366,,,,3.56,5,6162,,,,,,0,1,1,50,0.0,0.0,14.9,14.9
Kent Simpson,2014,2014,1,0,,,,2,7,5,.714,6.00,0,20,0,,0,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Mackenzie Skapski,2015,2015,2,2,2,0,0,1,45,44,.978,0.50,1,119,2,1.000,0,,,0,0,0,0,0.0,0.0,0.6,0.6
Paul Skidmore,1982,1982,2,,1,1,0,6,,,,3.00,0,120,,,,,,0,0,0,0,0.0,0.0,0.5,0.5
Warren Skorodenski,1982,1988,35,,12,11,4,100,935,840,.898,3.46,2,1732,,,,,,0,0,0,2,0.0,0.0,6.7,6.7
Peter Skudra,1998,2003,146,,51,47,20,326,3078,2752,.894,2.73,6,7162,,,,,,0,2,2,6,0.0,0.0,14.3,14.3
Al Smith,1966,1981,233,,74,99,36,735,,,,3.46,10,12752,,,,,,0,7,7,145,0.0,0.0,30.4,30.4
Billy Smith*,1972,1989,680,,305,233,105,2031,5989,5284,.882,3.17,22,38431,,,,,,1,12,13,489,0.0,0.0,124.1,124.1
Gary Smith,1966,1980,532,,173,261,74,1675,,,,3.39,26,29619,,,,,,0,7,7,193,0.0,0.0,69.8,69.8
Mike Smith,2007,2015,382,343,160,155,49,972,11039,10067,.912,2.67,27,21856,185,.539,55,,,1,9,10,91,0.0,0.0,66.7,66.7
Normie Smith,1932,1945,199,,81,83,35,479,,,,2.33,17,12357,,,,,,0,0,0,0,0.0,0.0,34.0,34.0
Bob Sneddon,1971,1971,5,,0,2,0,21,,,,5.60,0,225,,,,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Garth Snow,1994,2006,368,,135,147,44,925,9298,8373,.901,2.80,16,19837,,,,,,0,5,5,190,0.0,0.0,49.9,49.9
Tommy Soderstrom,1993,1997,156,,45,69,19,496,4265,3769,.884,3.63,10,8189,,,,,,0,2,2,13,0.0,0.0,19.0,19.0
Doug Soetaert,1976,1987,284,,110,104,42,1030,2908,2521,.867,3.97,6,15583,,,,,,0,7,7,68,0.0,0.0,35.9,35.9
Christian Soucy,1994,1994,1,,0,0,0,0,0,0,,0.00,0,3,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Red Spooner,1930,1930,1,,0,1,0,6,,,,6.00,0,60,,,,,,0,0,0,0,0.0,0.0,-0.1,-0.1
Rick St. Croix,1978,1985,130,,49,54,18,451,845,711,.841,3.71,2,7295,,,,,,0,2,2,2,0.0,0.0,21.5,21.5
Sam St. Laurent,1986,1990,34,,7,12,4,92,810,718,.886,3.51,1,1572,,,,,,0,0,0,4,0.0,0.0,4.8,4.8
Alex Stalock,2011,2015,46,32,20,12,5,86,1066,980,.919,2.17,4,2381,19,.594,1,,,0,0,0,4,0.0,0.0,7.1,7.1
Rastislav Stana,2004,2004,6,,1,2,0,11,100,89,.890,3.13,0,211,,,,,,0,0,0,0,0.0,0.0,0.4,0.4
Ed Staniowski,1976,1985,219,,67,104,21,818,586,503,.858,4.06,2,12075,,,,,,0,10,10,10,0.0,0.0,25.9,25.9
Robb Stauber,1990,1995,62,,21,23,9,209,1892,1683,.890,3.81,1,3295,,,,,,0,2,2,22,0.0,0.0,10.1,10.1
Greg Stefan,1982,1990,299,,115,127,30,1068,7106,6187,.871,3.92,5,16333,,,,,,0,15,15,200,0.0,0.0,38.5,38.5
Phil Stein,1940,1940,1,,0,0,1,2,,,,1.71,0,70,,,,,,0,0,0,0,0.0,0.0,0.3,0.3
Tobias Stephan,2008,2009,11,6,1,3,2,29,248,219,.883,3.49,0,499,2,.333,3,,,0,1,1,0,0.0,0.0,0.8,0.8
Wayne Stephenson,1972,1981,328,,146,103,49,937,,,,3.06,14,18343,,,,,,0,4,4,43,0.0,0.0,57.6,57.6
Doug Stevenson,1945,1946,8,,2,6,0,39,,,,4.88,0,480,,,,,,0,0,0,0,0.0,0.0,0.5,0.5
Charles Stewart,1925,1927,77,,30,41,5,194,,,,2.45,10,4742,,,,,,0,0,0,0,0.0,0.0,10.1,10.1
Jim Stewart,1980,1980,1,,0,1,0,5,,,,15.00,0,20,,,,,,0,0,0,0,0.0,0.0,-0.3,-0.3
Jamie Storr,1995,2004,219,,85,86,23,488,5317,4829,.908,2.54,16,11512,,,,,,0,3,3,26,0.0,0.0,33.2,33.2
Herb Stuart,1927,1927,3,,1,2,0,5,,,,1.67,0,180,,,,,,0,0,0,0,0.0,0.0,0.6,0.6
Malcolm Subban,2015,2015,1,1,0,1,0,3,6,3,.500,5.81,0,31,0,.000,1,,,0,0,0,0,0.0,0.0,-0.3,-0.3
Niklas Svedberg,2014,2015,19,15,8,5,1,37,460,423,.920,2.31,2,961,10,.667,2,,,0,0,0,0,0.0,0.0,3.1,3.1
Don Sylvestri,1985,1985,3,,0,0,2,6,52,46,.885,3.53,0,102,,,,,,0,0,0,2,0.0,0.0,0.3,0.3
Rick Tabaracci,1989,2000,286,,93,125,30,760,7100,6340,.893,2.99,15,15255,,,,,,0,8,8,72,0.0,0.0,35.5,35.5
Kari Takko,1986,1991,142,,37,71,14,475,3922,3447,.879,3.90,1,7317,,,,,,0,2,2,30,0.0,0.0,20.7,20.7
Cam Talbot,2014,2015,56,49,32,15,5,108,1577,1469,.932,2.00,8,3246,31,.633,2,,,0,0,0,0,0.0,0.0,12.8,12.8
Robbie Tallas,1996,2001,99,,28,42,10,246,2256,2010,.891,2.91,3,5069,,,,,,0,0,0,6,0.0,0.0,9.8,9.8
John Tanner,1990,1992,21,,2,11,5,65,557,492,.883,3.60,1,1084,,,,,,0,0,0,6,0.0,0.0,2.8,2.8
Iiro Tarkki,2012,2012,1,0,1,0,0,3,10,7,.700,4.39,0,41,0,,0,,,0,0,0,0,0.0,0.0,-0.2,-0.2
Dave Tataryn,1977,1977,2,,1,1,0,10,,,,7.50,0,80,,,,,,0,0,0,0,0.0,0.0,-0.3,-0.3
Bobby Taylor,1972,1976,46,,15,17,6,155,,,,4.10,0,2268,,,,,,0,1,1,16,0.0,0.0,3.3,3.3
Daniel Taylor,2008,2013,3,2,1,1,0,8,78,70,.897,3.43,0,140,1,.500,0,,,0,0,0,0,0.0,0.0,0.4,0.4
Mikael Tellqvist,2003,2009,113,33,45,41,10,303,2967,2664,.898,3.01,6,6034,19,.576,4,,,0,2,2,2,0.0,0.0,15.3,15.3
Harvey Teno,1939,1939,5,,2,3,0,15,,,,3.00,0,300,,,,,,0,0,0,0,0.0,0.0,0.5,0.5
Chris Terreri,1987,2001,406,,151,172,43,1143,10623,9480,.892,3.07,9,22369,,,,,,0,13,13,37,0.0,0.0,57.4,57.4
Jose Theodore,1996,2013,648,243,286,254,69,1635,17983,16348,.909,2.68,33,36607,135,.556,41,,,1,16,17,40,0.0,0.0,111.0,111.0
Jocelyn Thibault,1994,2008,586,7,238,238,75,1508,15706,14198,.904,2.75,39,32892,3,.429,4,,,0,6,6,18,0.0,0.0,90.7,90.7
Brad Thiessen,2012,2012,5,4,3,1,0,16,113,97,.858,3.72,0,258,2,.500,1,,,0,0,0,2,0.0,0.0,-0.1,-0.1
Tim Thomas,2003,2014,426,305,214,145,49,1027,12822,11795,.920,2.52,31,24448,199,.652,30,,,0,7,7,43,0.0,0.0,92.8,92.8
Wayne Thomas,1973,1981,243,,103,93,34,766,,,,3.34,10,13768,,,,,,0,7,7,41,0.0,0.0,37.4,37.4
Tiny Thompson*,1929,1940,553,,284,194,75,1183,,,,2.08,81,34175,,,,,,0,1,1,0,0.0,0.0,107.2,107.2
Hannu Toivonen,2006,2008,61,17,18,24,10,183,1658,1475,.890,3.37,1,3259,6,.353,4,,,0,0,0,10,0.0,0.0,7.1,7.1
Dustin Tokarski,2010,2015,26,21,9,9,4,66,716,650,.908,2.85,1,1391,10,.476,2,,,0,2,2,2,0.0,0.0,3.8,3.8
Mike Torchia,1995,1995,6,,3,2,1,18,172,154,.895,3.30,0,327,,,,,,0,0,0,0,0.0,0.0,0.9,0.9
Josh Tordjman,2009,2009,2,2,0,2,0,8,62,54,.871,4.07,0,118,0,.000,0,,,0,0,0,0,0.0,0.0,0.1,0.1
Vesa Toskala,2002,2010,266,142,129,82,30,679,6957,6278,.902,2.76,13,14767,68,.479,34,,,0,10,10,16,0.0,0.0,38.0,38.0
Andrei Trefilov,1993,1999,54,,12,25,4,153,1481,1328,.897,3.45,2,2663,,,,,,0,0,0,10,0.0,0.0,7.6,7.6
Vincent Tremblay,1980,1984,58,,12,26,8,223,142,118,.831,4.80,1,2785,,,,,,0,2,2,4,0.0,0.0,4.7,4.7
Ted Tucker,1974,1974,5,,1,1,1,10,,,,3.39,0,177,,,,,,0,0,0,0,0.0,0.0,0.4,0.4
Ron Tugnutt,1988,2004,537,,186,239,62,1497,14205,12708,.895,3.05,26,29486,,,,,,0,7,7,12,0.0,0.0,78.9,78.9
Marty Turco,2001,2012,543,216,275,167,66,1216,13447,12231,.910,2.36,41,30957,108,.500,46,,,0,22,22,168,0.0,0.0,83.9,83.9
Roman Turek,1997,2004,328,,159,115,43,734,7886,7152,.907,2.31,27,19095,,,,,,0,12,12,30,0.0,0.0,48.0,48.0
Joe Turner,1942,1942,1,,0,0,1,3,,,,2.57,0,70,,,,,,0,0,0,0,0.0,0.0,0.2,0.2
Matt Underhill,2004,2004,1,,0,1,0,4,33,29,.879,3.93,0,61,,,,,,0,0,0,0,0.0,0.0,0.1,0.1
Rogie Vachon,1967,1982,795,,355,291,127,2310,,,,2.99,51,46298,,,,,,0,10,10,47,0.0,0.0,144.5,144.5
Steve Valiquette,2000,2010,46,27,16,14,5,103,1085,982,.905,2.74,4,2256,14,.519,5,,,0,1,1,4,0.0,0.0,6.1,6.1
John Vanbiesbrouck,1982,2002,882,,374,346,119,2503,24678,22176,.899,2.98,40,50475,,,,,,0,38,38,310,0.0,0.0,152.6,152.6
Semyon Varlamov,2009,2015,263,250,134,90,32,648,7879,7231,.918,2.55,18,15227,146,.584,33,,,0,6,6,12,0.0,0.0,51.9,51.9
Andrey Vasilevskiy,2015,2015,15,12,7,4,1,31,387,356,.920,2.30,1,808,7,.583,1,,,0,0,0,0,0.0,0.0,2.6,2.6
Mike Veisor,1974,1984,139,,41,62,26,532,286,240,.839,4.09,5,7806,,,,,,0,3,3,2,0.0,0.0,16.0,16.0
Mike Vernon,1983,2002,781,,385,273,92,2206,19921,17726,.890,2.98,27,44449,,,,,,0,39,39,271,0.0,0.0,106.8,106.8
Georges Vezina*,1918,1926,190,,103,81,5,633,,,,3.28,13,11592,,,,,,0,0,0,2,0.0,0.0,38.8,38.8
Gilles Villemure,1964,1977,205,,100,64,29,542,,,,2.81,13,11581,,,,,,0,2,2,10,0.0,0.0,38.1,38.1
Mark Visentin,2014,2014,1,1,0,1,0,3,32,29,.906,3.05,0,59,0,.000,0,,,0,0,0,0,0.0,0.0,0.2,0.2
Tomas Vokoun,1997,2013,700,306,300,288,78,1688,20313,18625,.917,2.55,51,39695,175,.572,38,,,0,23,23,125,0.0,0.0,142.3,142.3
Jimmy Waite,1989,1999,106,,28,41,12,293,2279,1986,.871,3.35,4,5253,,,,,,0,1,1,10,0.0,0.0,8.3,8.3
Darcy Wakaluk,1989,1997,191,,67,75,21,524,4739,4215,.889,3.22,9,9756,,,,,,0,6,6,90,0.0,0.0,24.1,24.1
Ernie Wakely,1963,1972,113,,41,42,17,290,,,,2.79,8,6244,,,,,,0,3,3,2,0.0,0.0,19.3,19.3
Michael Wall,2007,2007,4,,2,2,0,10,81,71,.877,2.97,0,202,,,,,,0,1,1,0,0.0,0.0,0.2,0.2
Flat Walsh,1927,1933,108,,48,43,16,256,,,,2.31,12,6641,,,,,,0,0,0,0,0.0,0.0,18.5,18.5
Rick Wamsley,1981,1993,407,,204,131,46,1287,8543,7516,.880,3.34,12,23123,,,,,,0,9,9,52,0.0,0.0,64.9,64.9
Cam Ward,2006,2015,507,408,244,188,58,1320,14624,13304,.910,2.73,22,29020,226,.554,60,,,1,10,11,24,0.0,0.0,87.3,87.3
Jim Watt,1974,1974,1,,0,0,0,2,,,,6.00,0,20,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Kevin Weekes,1998,2009,348,18,105,163,39,903,9262,8359,.903,2.88,19,18837,10,.556,2,,,0,3,3,18,0.0,0.0,52.6,52.6
Steve Weeks,1981,1993,290,,111,119,33,989,5830,5090,.873,3.74,5,15879,,,,,,0,7,7,21,0.0,0.0,40.0,40.0
Tyler Weiman,2008,2008,1,0,0,0,0,0,10,10,1.000,0.00,0,16,0,,0,,,0,0,0,0,0.0,0.0,0.2,0.2
Carl Wetzel,1965,1968,7,,1,4,1,22,,,,4.39,0,301,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Kay Whitmore,1989,2002,155,,60,64,16,508,4050,3542,.875,3.54,4,8600,,,,,,0,9,9,43,0.0,0.0,16.4,16.4
Derek Wilkinson,1996,1999,22,,3,12,3,57,453,396,.874,3.67,0,933,,,,,,0,0,0,2,0.0,0.0,1.2,1.2
Jordan Willis,1996,1996,1,,0,1,0,1,14,13,.929,3.16,0,19,,,,,,0,0,0,0,0.0,0.0,0.1,0.1
Dunc Wilson,1970,1979,287,,80,150,33,988,,,,3.74,8,15851,,,,,,0,4,4,83,0.0,0.0,31.0,31.0
Lefty Wilson,1954,1958,3,,0,0,1,1,,,,0.74,0,81,,,,,,0,0,0,0,0.0,0.0,0.5,0.5
Hal Winkler,1927,1928,75,,35,26,14,126,,,,1.60,21,4739,,,,,,0,0,0,0,0.0,0.0,15.7,15.7
Bernie Wolfe,1976,1979,120,,20,61,21,424,,,,4.17,1,6104,,,,,,0,1,1,17,0.0,0.0,9.5,9.5
Alex Wood,1937,1937,1,,0,1,0,3,,,,2.57,0,70,,,,,,0,0,0,0,0.0,0.0,0.2,0.2
Gump Worsley*,1953,1974,861,,335,352,150,2407,,,,2.88,43,50183,,,,,,0,3,3,145,0.0,0.0,130.6,130.6
Roy Worters*,1926,1937,484,,171,229,83,1143,,,,2.27,67,30175,,,,,,0,0,0,0,0.0,0.0,76.0,76.0
Chris Worthy,1969,1971,26,,5,10,4,98,,,,4.43,0,1326,,,,,,0,0,0,6,0.0,0.0,0.6,0.6
Ken Wregget,1984,2000,575,,225,248,53,1917,16675,14758,.885,3.63,9,31663,,,,,,0,24,24,182,0.0,0.0,85.7,85.7
Matthew Yeats,2004,2004,5,,1,3,0,13,141,128,.908,3.02,0,258,,,,,,0,0,0,2,0.0,0.0,0.8,0.8
Vitali Yeremeyev,2001,2001,4,,0,4,0,16,104,88,.846,4.53,0,212,,,,,,0,0,0,0,0.0,0.0,0.0,0.0
Allen York,2012,2012,11,5,3,2,0,16,199,183,.920,2.30,0,417,3,.600,0,,,0,0,0,0,0.0,0.0,1.4,1.4
Wendell Young,1986,1995,187,,59,86,12,618,4977,4359,.876,3.94,2,9410,,,,,,0,10,10,20,0.0,0.0,23.8,23.8
Matt Zaba,2010,2010,1,0,0,0,0,2,16,14,.875,3.53,0,34,0,,0,,,0,0,0,0,0.0,0.0,0.0,0.0
Mike Zanier,1985,1985,3,,1,1,1,12,100,88,.880,3.89,0,185,,,,,,0,0,0,0,0.0,0.0,0.6,0.6
Jeff Zatkoff,2014,2015,21,18,12,7,2,52,599,547,.913,2.58,1,1208,9,.500,3,,,0,1,1,0,0.0,0.0,3.6,3.6
Rob Zepp,2015,2015,10,9,5,2,0,25,223,198,.888,2.89,0,519,2,.222,2,,,0,0,0,0,0.0,0.0,0.6,0.6
